ICD9_CODE,SHORT_TITLE,Count
"""1177""","""Zygomycosis""",2
"""27949""","""Autoimmune disease NEC""",2
"""08881""","""Lyme disease""",2
"""3207""","""Mening in oth bact dis""",2
"""42612""","""Atrioven block-mobitz ii""",2
"""55229""","""Obstr ventral hernia NEC""",2
"""6953""","""Rosacea""",2
"""20929""","""Malig carcinoid oth site""",2
"""20972""","""Sec neuroend tumor-liver""",2
"""E9421""","""Adv eff cardiotonics""",2
"""43810""","""Late ef-spch/lng def NOS""",2
"""79539""","""Nonsp positive cult NEC""",2
"""3090""","""Adjustmnt dis w depressn""",2
"""80700""","""Fracture rib NOS-closed""",2
"""V142""","""Hx-sulfonamides allergy""",2
"""64891""","""Oth curr cond-delivered""",2
"""65641""","""Intrauter death-deliver""",2
"""28950""","""Spleen disease NOS""",2
"""1534""","""Malignant neoplasm cecum""",2
"""3888""","""Disorders of ear NEC""",2
"""0498""","""Viral encephalitis NEC""",2
"""4474""","""Celiac art compress syn""",2
"""5259""","""Dental disorder NOS""",2
"""29560""","""Schizophr dis resid NOS""",2
"""74710""","""Coarctation of aorta""",2
"""7530""","""Renal agenesis""",2
"""29640""","""Bipol I currnt manic NOS""",2
"""27730""","""Amyloidosis NOS""",2
"""0545""","""Herpetic septicemia""",2
"""V8534""","""BMI 34.0-34.9,adult""",2
"""83500""","""Dislocat hip NOS-closed""",2
"""95892""","""Trauma comp synd low ext""",2
"""V1062""","""Hx of myeloid leukemia""",2
"""436""","""Cva""",1
"""41061""","""True post infarct, init""",1
"""99603""","""Malfunc coron bypass grf""",1
"""44581""","""Atheroembolism, kidney""",1
"""73022""","""Osteomyelitis NOS-up/arm""",1
"""7018""","""Skin hypertro/atroph NEC""",1
"""27502""","""Hemochromatos-rbc trans""",1
"""2358""","""Unc behav neo pleura""",1
"""4460""","""Polyarteritis nodosa""",1
"""V8536""","""BMI 36.0-36.9,adult""",1
"""E9179""","""Obj w-w/o sub fall NEC""",1
"""88121""","""Opn wound elbow w tendon""",1
"""2890""","""Secondary polycythemia""",1
"""22809""","""Hemangioma NEC""",1
"""38100""","""Ac nonsup otitis med NOS""",1
"""78199""","""Nerve/musculskel sym NEC""",1
"""73341""","""Aseptic necrosis humerus""",1
"""75617""","""Spina bifida occulta""",1
"""7015""","""Abnormal granulation NEC""",1
"""46451""","""Supraglottis w obstr NOS""",1
"""7542""","""Cong postural deformity""",1
"""3432""","""Congenital quadriplegia""",1
"""20002""","""Reticulosarcoma thorax""",1
"""5753""","""Hydrops of gallbladder""",1
"""1490""","""Mal neo pharynx NOS""",1
"""70583""","""Hidradenitis""",1
"""68601""","""Pyoderma gangrenosum""",1
"""30089""","""Somatoform disorders NEC""",1
"""99801""","""Postop shock,cardiogenic""",1
"""20979""","""Sec neuroend tu oth site""",1
"""7871""","""Heartburn""",1
"""9693""","""Poison-antipsychotic NEC""",1
"""36230""","""Retinal vasc occlus NOS""",1
"""5290""","""Glossitis""",1
"""42682""","""Long QT syndrome""",1
"""20921""","""Mal carcinoid bronc/lung""",1
"""82382""","""Fx tibia w fibula NOS-cl""",1
"""1572""","""Mal neo pancreas tail""",1
"""78602""","""Orthopnea""",1
"""46611""","""Acu broncholitis d/t RSV""",1
"""179""","""Malig neopl uterus NOS""",1
"""V8530""","""BMI 30.0-30.9,adult""",1
"""5131""","""Abscess of mediastinum""",1
"""V5873""","""Aft surg circ syst NEC""",1
"""0218""","""Tularemia NEC""",1
"""V568""","""Dialysis encounter, NEC""",1
"""V143""","""Hx-anti-infect allergy""",1
"""E9356""","""Adv eff antirheumatics""",1
"""1498""","""Mal neo oral/pharynx NEC""",1
"""V271""","""Deliver-single stillborn""",1
"""64621""","""Renal dis NOS-delivered""",1
"""65951""","""Elderly primigravida-del""",1
"""2718""","""Dis carbohydr metab NEC""",1
"""1589""","""Mal neo peritoneum NOS""",1
"""2469""","""Disorder of thyroid NOS""",1
"""9557""","""Inj nerve shldr/arm NEC""",1
"""E8888""","""Fall NEC""",1
"""0478""","""Viral meningitis NEC""",1
"""734""","""Flat foot""",1
"""1638""","""Malig neopl pleura NEC""",1
"""1973""","""Sec malig neo resp NEC""",1
"""5277""","""Salivary secretion dis""",1
"""E9395""","""Adv eff tranquilizer NEC""",1
"""86103""","""Heart chamber lacerat-cl""",1
"""43401""","""Crbl thrmbs w infrct""",1
"""29699""","""Episodic mood disord NEC""",1
"""2391""","""Respiratory neoplasm NOS""",1
"""1109""","""Dermatophytosis site NOS""",1
"""4733""","""Chr sphenoidal sinusitis""",1
"""2380""","""Unc behav neo bone""",1
"""E9445""","""Adv eff electrolyte agnt""",1
"""78050""","""Sleep disturbance NOS""",1
"""38900""","""Conduct hearing loss NOS""",1
"""55121""","""Gangr incisional hernia""",1
"""82302""","""Fx up tibia w fibula-cl""",1
"""5369""","""Stomach function dis NOS""",1
"""4730""","""Chr maxillary sinusitis""",1
"""9651""","""Poisoning-salicylates""",1
"""E8503""","""Acc poison-salicylates""",1
"""01123""","""TB lung w cavit-micro dx""",1
"""42761""","""Atrial premature beats""",1
"""E8789""","""Abn react-surg proc NOS""",1
"""3442""","""Diplegia of upper limbs""",1
"""72885""","""Spasm of muscle""",1
"""V1541""","""Hx of physical abuse""",1
"""1922""","""Mal neo spinal cord""",1
"""29043""","""Vasc dementia w depressn""",1
"""5293""","""Hypertroph tongue papill""",1
"""5562""","""Ulcerative proctitis""",1
"""7068""","""Sebaceous gland dis NEC""",1
"""9198""","""Superficial injury NEC""",1
"""E9174""","""Stat ob w/o sub fall NEC""",1
"""99589""","""Adverse effect NEC""",1
"""2331""","""Ca in situ cervix uteri""",1
"""V1505""","""Hx-other food allergy""",1
"""37143""","""Band-shaped keratopathy""",1
"""6190""","""Urin-genital fistul, fem""",1
"""9038""","""Injury arm vessels NEC""",1
"""52181""","""Cracked tooth""",1
"""20047""","""Mantle cell lymph spleen""",1
"""E9463""","""Adv eff emollient/demulc""",1
"""9471""","""Burn larynx/trachea/lung""",1
"""E8768""","""Medical misadventure NEC""",1
"""94800""","""Bdy brn < 10%/3d deg NOS""",1
"""2594""","""Dwarfism NEC""",1
"""4830""","""Pneu mycplsm pneumoniae""",1
"""8750""","""Open wound of chest""",1
"""3619""","""Retinal detachment NOS""",1
"""118""","""Opportunistic mycoses""",1
"""04182""","""Bacteroides fragilis""",1
"""2860""","""Cong factor viii diord""",1
"""25801""","""Mult endo neoplas type I""",1
"""86229""","""Intrathoracic inj NEC-cl""",1
"""E8881""","""Fall striking object NEC""",1
"""74749""","""Great vein anomaly NEC""",1
"""51284""","""Other air leak""",1
"""2788""","""Other hyperalimentation""",1
"""6170""","""Uterine endometriosis""",1
"""78066""","""Feb nonhemo transf react""",1
"""56979""","""Comp intest pouch NEC""",1
"""44102""","""Dsct of abdominal aorta""",1
"""04671""","""Gerstmn-Straus-Schnk syn""",1
"""E8150""","""Mv coll w oth obj-driver""",1
"""4599""","""Circulatory disease NOS""",1
"""85140""","""Cerebel/brain stm contus""",1
"""45387""","""Ac embl thorac vein NEC""",1
"""30410""","""Sed,hyp,anxiolyt dep-NOS""",1
"""V9089""","""Retain FB NEC""",1
"""587""","""Renal sclerosis NOS""",1
"""95914""","""Inj external genital NEC""",1
"""78947""","""Abdmnal rgdt generalized""",1
"""E8122""","""Mv collis NOS-motorcycl""",1
"""82301""","""Fx upper end fibula-clos""",1
"""81109""","""Fx scapula NEC-closed""",1
"""4372""","""Hypertens encephalopathy""",1
"""5528""","""Hernia, site NEC w obstr""",1
"""4554""","""Ext thrombos hemorrhoid""",1
"""30461""","""Drug depend NEC-contin""",1
"""33828""","""Chronic postop pain NEC""",1
"""2381""","""Unc behav neo soft tissu""",1
"""82522""","""Fx navicular, foot-clos""",1
"""87373""","""Broken tooth-complicated""",1
"""8793""","""Opn wnd ant abdomen-comp""",1
"""8751""","""Open wound chest-compl""",1
"""30491""","""Drug depend NOS-contin""",1
"""01085""","""Prim prg TB NEC-histo dx""",1
"""43320""","""Ocl vrtb art wo infrct""",1
"""7294""","""Fasciitis NOS""",1
"""V1641""","""Fm hx ovary malignancy""",1
"""78064""","""Chills (without fever)""",1
"""2155""","""Ben neo soft tis abdomen""",1
"""42290""","""Acute myocarditis NOS""",1
"""7089""","""Urticaria NOS""",1
"""45384""","""Ac emblsm axillary veins""",1
"""44324""","""Dissect vertebral artery""",1
"""7289""","""Muscle/ligament dis NOS""",1
"""90223""","""Injury splenic artery""",1
"""69581""","""Ritter's disease""",1
"""64814""","""Thyroid dysfunc-postpart""",1
"""66624""","""Delay p/part hem-postpar""",1
"""78906""","""Abdmnal pain epigastric""",1
"""1514""","""Mal neo stomach body""",1
"""6248""","""Noninflam dis vulva NEC""",1
"""73024""","""Osteomyelitis NOS-hand""",1
"""1882""","""Mal neo bladder-lateral""",1
"""85222""","""Subdural hem-brief coma""",1
"""42518""","""Oth hyprtrophic cardiomy""",1
"""3536""","""Phantom limb (syndrome)""",1
"""1724""","""Mal melanoma scalp/neck""",1
"""3548""","""Mononeuritis arm NEC""",1
"""8872""","""Amput abv elbow, unilat""",1
"""5644""","""Postop GI funct dis NEC""",1
"""33372""","""Acute dystonia d/t drugs""",1
"""E9330""","""Adv eff anallrg/antemet""",1
"""E989""","""Late eff inj-undet circ""",1
"""9089""","""Late effect injury NOS""",1
"""5199""","""Resp system disease NOS""",1
"""3549""","""Mononeuritis arm NOS""",1
"""01895""","""Miliary TB NOS-histo dx""",1
"""30029""","""Isolated/spec phobia NEC""",1
"""56030""","""Impaction intestine NOS""",1
"""36234""","""Transient arterial occlu""",1
"""99791""","""Surg comp - hypertension""",1
"""V169""","""Family hx-malignancy NOS""",1
"""33523""","""Pseudobulbar palsy""",1
"""94840""","""40-49% bdy brn/3 deg NOS""",1
"""9462""","""2nd deg burn mult site""",1
"""72762""","""Biceps tendon rupture""",1
"""72761""","""Rotator cuff rupture""",1
"""9095""","""Lte efct advrs efct drug""",1
"""27709""","""Cystic fibrosis NEC""",1
"""27702""","""Cystic fibros w pul man""",1
"""8605""","""Traum pneumohemothor-opn""",1
"""88013""","""Open wnd upper arm-compl""",1
"""86113""","""Heart chamber lacer-opn""",1
"""86132""","""Lung laceration-open""",1
"""9582""","""Secondary/recur hemorr""",1
"""86402""","""Liver laceration, minor""",1
"""E9654""","""Assault-firearm NEC""",1
"""5800""","""Ac proliferat nephritis""",1
"""6829""","""Cellulitis NOS""",1
"""53211""","""Ac duoden ulc perf-obstr""",1
"""69510""","""Erythema multiforme NOS""",1
"""53210""","""Ac duodenal ulcer w perf""",1
"""6809""","""Carbuncle NOS""",1
"""2893""","""Lymphadenitis NOS""",1
"""V061""","""Vaccination for DTP-DTaP""",1
"""V1202""","""Prsnl hst poliomyelitis""",1
"""V1049""","""Hx-male genit malig NEC""",1
"""74720""","""Cong anom of aorta NOS""",1
"""23989""","""Neoplasm other sites NOS""",1
"""V5416""","""Aftrcre traum fx low leg""",1
"""9086""","""Late eff complic trauma""",1
"""86232""","""Esophagus injury-open""",1
"""2822""","""Glutathione dis anemia""",1
"""3942""","""Mitral stenosis w insuff""",1
"""64823""","""Anemia-antepartum""",1
"""64783""","""Infect dis NEC-antepart""",1
"""1478""","""Mal neo nasopharynx NEC""",1
"""2972""","""Paraphrenia""",1
"""84209""","""Sprain of wrist NEC""",1
"""86612""","""Kidney laceration-open""",1
"""E8160""","""Loss control mv acc-driv""",1
"""8708""","""Opn wnd ocular adnex NEC""",1
"""8080""","""Fracture acetabulum-clos""",1
"""81354""","""Fx low radius w ulna-opn""",1
"""8220""","""Fracture patella-closed""",1
"""8245""","""Fx bimalleolar-open""",1
"""2599""","""Endocrine disorder NOS""",1
"""34600""","""Mgrn w aura wo ntrc mgrn""",1
"""9100""","""Abrasion head""",1
"""2682""","""Osteomalacia NOS""",1
"""9248""","""Multiple contusions NEC""",1
"""0778""","""Viral conjunctivitis NEC""",1
"""4918""","""Chronic bronchitis NEC""",1
"""1764""","""Lung - kaposi's sarcoma""",1
"""0071""","""Giardiasis""",1
"""2779""","""Metabolism disorder NOS""",1
"""3319""","""Cereb degeneration NOS""",1
"""78441""","""Aphonia""",1
"""V638""","""No med facilities NEC""",1
"""5763""","""Perforation of bile duct""",1
"""71828""","""Pathol dislocat-jt NEC""",1
"""20158""","""Hodg nodul sclero mult""",1
"""72270""","""Disc dis w myelopath NOS""",1
"""2706""","""Dis urea cycle metabol""",1
"""2912""","""Alcohol persist dementia""",1
"""V902""","""Retain plastic fragments""",1
"""7062""","""Sebaceous cyst""",1
"""99677""","""Comp-internal joint pros""",1
"""52333""","""Acute periodontitis""",1
"""5206""","""Tooth eruption disturb""",1
"""40290""","""Hyp hrt dis NOS w/o hf""",1
"""40492""","""Hy ht/kd NOS st V w/o hf""",1
"""25208""","""Hyperparathyroidism NEC""",1
"""86120""","""Lung injury NOS-closed""",1
"""E9211""","""Gas cylinder explosion""",1
"""3099""","""Adjustment reaction NOS""",1
"""6944""","""Pemphigus""",1
"""7920""","""Abn fnd-cerebrospinal fl""",1
"""5831""","""Membranous nephritis NOS""",1
"""1809""","""Mal neo cervix uteri NOS""",1
"""7354""","""Other hammer toe""",1
"""7828""","""Changes in skin texture""",1
"""V0189""","""Communic dis contact NEC""",1
"""71593""","""Osteoarthros NOS-forearm""",1
"""73013""","""Chr osteomyelit-forearm""",1
"""01194""","""Pulmon TB NOS-cult dx""",1
"""71986""","""Joint dis NEC-l/leg""",1
"""71895""","""Jt derangment NOS-pelvis""",1
"""30570""","""Amphetamine abuse-unspec""",1
"""34882""","""Brain death""",1
"""4475""","""Necrosis of artery""",1
"""7936""","""Nonsp abn fnd-abdom area""",1
"""3732""","""Chalazion""",1
"""25091""","""DMI unspf nt st uncntrld""",1
"""64892""","""Oth curr cond-del w p/p""",1
"""64241""","""Mild/NOS preeclamp-deliv""",1
"""64822""","""Anemia-delivered w p/p""",1
"""67412""","""Disrupt c-sect-del w p/p""",1
"""64801""","""Diabetes-delivered""",1
"""37710""","""Optic atrophy NOS""",1
"""33821""","""Chronc pain d/t trauma""",1
"""41412""","""Dissection cor artery""",1
"""24981""","""Sec DM other uncontrld""",1
"""1725""","""Malig melanoma trunk""",1
"""9093""","""Late eff surg/med compl""",1
"""81100""","""Fx scapula NOS-closed""",1
"""E8311""","""Boat acc inj NEC-power""",1
"""34540""","""Psymotr epil w/o int epi""",1
"""81302""","""Fx coronoid proc ulna-cl""",1
"""86813""","""Peritoneum injury-open""",1
"""75319""","""Cystic kidney diseas NEC""",1
"""80625""","""T7-t12 fx-cl/crd inj NOS""",1
"""5821""","""Chr membranous nephritis""",1
"""2468""","""Disorders of thyroid NEC""",1
"""7963""","""Low blood press reading""",1
"""7260""","""Adhesive capsulit shlder""",1
"""30593""","""Drug abuse NEC-in remiss""",1
"""V1060""","""Hx of leukemia NOS""",1
"""3952""","""Rheum aortic sten/insuff""",1
"""V430""","""Eye replacement NEC""",1
"""8240""","""Fx medial malleolus-clos""",1
"""E8706""","""Acc cut/hem w heart cath""",1
"""1883""","""Mal neo bladder-anterior""",1
"""6289""","""Female infertility NOS""",1
"""6173""","""Pelv perit endometriosis""",1
"""6175""","""Intestinal endometriosis""",1
"""08240""","""Ehrlichiosis NOS""",1
"""2167""","""Benign neo skin leg""",1
"""2550""","""Cushing's syndrome""",1
"""7881""","""Dysuria""",1
"""74721""","""Anomalies of aortic arch""",1
"""42651""","""Rt bbb/lft post fasc blk""",1
"""3814""","""Nonsupp otitis media NOS""",1
"""1532""","""Mal neo descend colon""",1
"""3949""","""Mitral valve dis NEC/NOS""",1
"""82009""","""Fx femur intrcaps NEC-cl""",1
"""0085""","""Bacterial enteritis NOS""",1
"""38010""","""Infec otitis externa NOS""",1
"""78837""","""Continuous leakage""",1
"""56202""","""Dvrtclo sml int w hmrhg""",1
"""1548""","""Mal neo rectum/anus NEC""",1
"""7088""","""Urticaria NEC""",1
"""80505""","""Fx c5 vertebra-closed""",1
"""80425""","""Cl skul/oth fx-deep coma""",1
"""5967""","""Bladder wall hemorrhage""",1
"""03289""","""Diphtheria NEC""",1
"""9726""","""Pois-antihyperten agent""",1
"""71296""","""Cryst arthrop NOS-l/leg""",1
"""9729""","""Pois-cardiovasc agt NEC""",1
"""64894""","""Oth curr cond-postpartum""",1
"""66944""","""Oth ob surg compl-postpa""",1
"""67414""","""Disrupt c-sect-postpart""",1
"""64864""","""CV dis NEC-postpartum""",1
"""65444""","""Abn uterus NEC-postpart""",1
"""9984""","""FB left during procedure""",1
"""29512""","""Hebephrenia-chronic""",1
"""5283""","""Cellulitis/abscess mouth""",1
"""36470""","""Adhesions of iris NOS""",1
"""07020""","""Hpt B acte coma wo dlta""",1
"""1969""","""Mal neo lymph node NOS""",1
"""502""","""Silica pneumocon NEC""",1
"""5160""","""Pul alveolar proteinosis""",1
"""44502""","""Atheroembolism,lower ext""",1
"""08249""","""Ehrlichiosis NEC""",1
"""7835""","""Polydipsia""",1
"""3342""","""Primary cerebellar degen""",1
"""6011""","""Chronic prostatitis""",1
"""3321""","""Secondary parkinsonism""",1
"""7581""","""Patau's syndrome""",1
"""75481""","""Pectus excavatum""",1
"""V1047""","""Hx-testicular malignancy""",1
"""28983""","""Myelofibrosis""",1
"""45183""","""Phlbts deep vn up extrm""",1
"""6028""","""Prostatic disorders NEC""",1
"""73719""","""Kyphosis NEC""",1
"""74684""","""Obstruct heart anom NEC""",1
"""3489""","""Brain condition NOS""",1
"""3010""","""Paranoid personality""",1
"""71949""","""Joint pain-mult jts""",1
"""0270""","""Listeriosis""",1
"""5719""","""Chronic liver dis NOS""",1
"""E8744""","""Instrmnt fail-catheteriz""",1
"""6192""","""Genital-skin fistul, fem""",1
"""68100""","""Cellulitis, finger NOS""",1
"""7108""","""Diff connect tis dis NEC""",1
"""75470""","""Talipes NOS""",1
"""40491""","""Hyp ht/kd NOS I-IV w hf""",1
"""72401""","""Spinal stenosis-thoracic""",1
"""20890""","""Leuk NOS w/o achv rmsn""",1
"""20211""","""Mycosis fungoides head""",1
"""40490""","""Hy ht/kd NOS I-IV w/o hf""",1
"""6079""","""Disorder of penis NOS""",1
"""V6107""","""Family dsrpt-death membr""",1
"""42979""","""Other sequelae of MI NEC""",1
"""470""","""Deviated nasal septum""",1
"""71990""","""Joint dis NOS-unspec jt""",1
"""79401""","""Abnorm echoencephalogram""",1
"""4378""","""Cerebrovasc disease NEC""",1
"""52460""","""TMJ disorders NOS""",1
"""86414""","""Liver lacerat, major-opn""",1
"""0530""","""Herpes zoster meningitis""",1
"""24291""","""Thyrotox NOS w crisis""",1
"""9599""","""Injury-site NOS""",1
"""6210""","""Polyp of corpus uteri""",1
"""E9430""","""Adv eff antacids""",1
"""0499""","""Viral encephalitis NOS""",1
"""56942""","""Anal or rectal pain""",1
"""23877""","""Post tp lymphprolif dis""",1
"""31230""","""Impulse control dis NOS""",1
"""E9600""","""Unarmed fight or brawl""",1
"""E8496""","""Accident in public bldg""",1
"""64131""","""Coag def hemorr-deliver""",1
"""3518""","""Facial nerve dis NEC""",1
"""37991""","""Pain in or around eye""",1
"""V5417""","""Aftrcre traum fx vertebr""",1
"""81400""","""Fx carpal bone NOS-close""",1
"""59011""","""Ac pyelonephr w med necr""",1
"""E8797""","""Abn react-blood sampling""",1
"""V4965""","""Status amput below elbow""",1
"""V4989""","""Conditn influ health NEC""",1
"""71108""","""Pyogen arthritis NEC""",1
"""36231""","""Cent retina artery occlu""",1
"""33119""","""Frontotemp dementia NEC""",1
"""28809""","""Neutropenia NEC""",1
"""53201""","""Ac duoden ulc w hem-obst""",1
"""60090""","""BPH NOS w/o ur obs/LUTS""",1
"""81002""","""Fx clavicle shaft-closed""",1
"""E8230""","""Oth coll stndng obj-driv""",1
"""8794""","""Opn wnd lateral abdomen""",1
"""E9804""","""Undet pois-med agnt NEC""",1
"""5651""","""Anal fistula""",1
"""73739""","""Scoliosis NEC""",1
"""E8147""","""Mv coll w pedest-pedest""",1
"""55012""","""Bilat ing hernia w obst""",1
"""0031""","""Salmonella septicemia""",1
"""3180""","""Mod intellect disability""",1
"""36510""","""Open-angle glaucoma NOS""",1
"""V4289""","""Trnspl status organ NEC""",1
"""3689""","""Visual disturbance NOS""",1
"""71996""","""Joint dis NOS-l/leg""",1
"""3080""","""Stress react, emotional""",1
"""7386""","""Acq pelvic deformity""",1
"""36522""","""Acute angl-clos glaucoma""",1
"""20973""","""Sec neuroendo tumor-bone""",1
"""20917""","""Malig carcinoid rectum""",1
"""01894""","""Miliary TB NOS-cult dx""",1
"""1453""","""Malig neo soft palate""",1
"""43311""","""Ocl crtd art w infrct""",1
"""25093""","""DMI unspf uncntrld""",1
"""6981""","""Pruritus of genitalia""",1
"""6945""","""Pemphigoid""",1
"""99687""","""Comp intestine transplnt""",1
"""4848""","""Pneum in infect dis NEC""",1
"""45375""","""Ch emblsm subclav veins""",1
"""27509""","""Disord iron metablsm NEC""",1
"""3570""","""Ac infect polyneuritis""",1
"""56782""","""Sclerosing mesenteritis""",1
"""V8522""","""BMI 26.0-26.9,adult""",1
"""4269""","""Conduction disorder NOS""",1
"""78262""","""Flushing""",1
"""5759""","""Dis of gallbladder NOS""",1
"""20201""","""Nodular lymphoma head""",1
"""99641""","""Mech loosening pros jt""",1
"""34570""","""Epil par cont w/o int ep""",1
"""E8842""","""Fall from chair""",1
"""73006""","""Ac osteomyelitis-l/leg""",1
"""27903""","""Selective ig defic NEC""",1
"""99686""","""Compl pancreas transplnt""",1
"""6279""","""Menopausal disorder NOS""",1
"""29644""","""Bipol I manic-sev w psy""",1
"""92231""","""Back contusion""",1
"""E8846""","""Fall from commode""",1
"""1512""","""Mal neo pyloric antrum""",1
"""4659""","""Acute uri NOS""",1
"""3577""","""Neurpthy toxic agent NEC""",1
"""72705""","""Tenosynov hand/wrist NEC""",1
"""71213""","""Dicalc phos crys-forearm""",1
"""0360""","""Meningococcal meningitis""",1
"""36000""","""Purulent endophthalm NOS""",1
"""0311""","""Cutaneous mycobacteria""",1
"""8791""","""Open wound breast-compl""",1
"""20312""","""Plsm cel leuk in relapse""",1
"""6923""","""Topical med dermatitis""",1
"""7515""","""Intestinal anomaly NEC""",1
"""2182""","""Subserous leiomyoma""",1
"""V8545""","""BMI 70 and over, adult""",1
"""55092""","""Bilat inguinal hernia""",1
"""1569""","""Malig neo biliary NOS""",1
"""2894""","""Hypersplenism""",1
"""5731""","""Hepatitis in viral dis""",1
"""0794""","""Human papillomavirus""",1
"""7028""","""Other specf dermatoses""",1
"""2119""","""Ben neo GI tract NEC/NOS""",1
"""6390""","""Postabortion gu infect""",1
"""53531""","""Alchl gstritis w hmrhg""",1
"""72751""","""Popliteal synovial cyst""",1
"""2126""","""Benign neoplasm thymus""",1
"""44322""","""Dissection iliac artery""",1
"""5582""","""Toxic gastroenteritis""",1
"""53171""","""Chr stomach ulc NOS-obst""",1
"""42610""","""Atriovent block NOS""",1
"""99647""","""Mech com pros jt implant""",1
"""V8524""","""BMI 28.0-28.9,adult""",1
"""95893""","""Trauma compart synd abd""",1
"""7937""","""Nonsp abn find-ms system""",1
"""7570""","""Hereditary edema of legs""",1
"""4512""","""Thrombophlebitis leg NOS""",1
"""78261""","""Pallor""",1
"""37887""","""Skew deviation, eye""",1
"""7595""","""Tuberous sclerosis""",1
"""71691""","""Arthropathy NOS-shlder""",1
"""80708""","""Fx eight/more rib-closed""",1
"""70901""","""Vitiligo""",1
"""V626""","""Refusal of treatment""",1
"""96502""","""Poisoning-methadone""",1
"""E8501""","""Acc poison-methadone""",1
"""1516""","""Mal neo stom great curv""",1
"""3109""","""Nonpsychot brain syn NOS""",1
"""46410""","""Ac tracheitis no obstruc""",1
"""25032""","""DMII oth coma uncontrold""",1
"""7421""","""Microcephalus""",1
"""43850""","""Lt ef oth paral side NOS""",1
"""78863""","""Urgency of urination""",1
"""1844""","""Malign neopl vulva NOS""",1
"""03641""","""Meningococc pericarditis""",1
"""V1203""","""Personal histry malaria""",1
"""4374""","""Cerebral arteritis""",1
"""7808""","""Generalizd hyperhidrosis""",1
"""43331""","""Ocl mlt bi art w infrct""",1
"""34461""","""Neurogenic bladder""",1
"""70400""","""Alopecia NOS""",1
"""57480""","""Gal&bil cal w/ac&chr w/o""",1
"""40300""","""Mal hy kid w cr kid I-IV""",1
"""30781""","""Tension headache""",1
"""48289""","""Pneumonia oth spcf bact""",1
"""4359""","""Trans cereb ischemia NOS""",1
"""6273""","""Atrophic vaginitis""",1
"""37275""","""Conjunctival cysts""",1
"""80126""","""Cl skul base fx-coma NOS""",1
"""80116""","""Cl skul base fx-coma NOS""",1
"""80136""","""Cl skul base fx-coma NOS""",1
"""V1081""","""Hx of bone malignancy""",1
"""E8494""","""Accid in recreation area""",1
"""94204""","""Burn NOS back""",1
"""1748""","""Malign neopl breast NEC""",1
"""2980""","""React depress psychosis""",1
"""51901""","""Tracheostomy infection""",1
"""30120""","""Schizoid personality NOS""",1
"""29284""","""Drug-induced mood disord""",1
"""96501""","""Poisoning-heroin""",1
"""7930""","""Nonsp abn fd-skull/head""",1
"""20270""","""Periph T cell lym xtrndl""",1
"""1140""","""Primary coccidioidomycos""",1
"""42491""","""Endocarditis in oth dis""",1
"""3019""","""Personality disorder NOS""",1
"""E8668""","""Acc pois-solid/liq NEC""",1
"""V421""","""Heart transplant status""",1
"""E9470""","""Adv eff dietetics""",1
"""541""","""Appendicitis NOS""",1
"""36573""","""Severe stage glaucoma""",1
"""5810""","""Nephrotic syn, prolifer""",1
"""30493""","""Drug depend NOS-remiss""",1
"""3798""","""Eye disorders NEC""",1
"""1986""","""Second malig neo ovary""",1
"""V5843""","""Aftrcare inj/trauma surg""",1
"""V1507""","""Hx-latex allergy""",1
"""20080""","""Oth varn unsp xtrndl org""",1
"""7818""","""Neurologic neglect syndr""",1
"""55091""","""Recur unilat inguin hern""",1
"""3911""","""Acute rheumatic endocard""",1
"""2564""","""Polycystic ovaries""",1
"""6851""","""Pilonidal cyst w/o absc""",1
"""0790""","""Adenovirus infect NOS""",1
"""07951""","""Htlv-1 infection oth dis""",1
"""71940""","""Joint pain-unspec""",1
"""99675""","""Comp-nerv sys dev/graft""",1
"""37420""","""Lagophthalmos NOS""",1
"""37140""","""Corneal degeneration NOS""",1
"""71481""","""Rheumatoid lung""",1
"""55011""","""Recur unil ing hern-obst""",1
"""20590""","""Uns my leu wo ach rmsn""",1
"""71903""","""Joint effusion-forearm""",1
"""E8298""","""Oth rd veh acc-pers NEC""",1
"""8830""","""Open wound of finger""",1
"""80707""","""Fracture seven ribs-clos""",1
"""84509""","""Sprain of ankle NEC""",1
"""1503""","""Mal neo upper 3rd esoph""",1
"""2728""","""Lipoid metabol dis NEC""",1
"""E8609""","""Acc poison-alcohol NOS""",1
"""9809""","""Toxic effect alcohol NOS""",1
"""3897""","""Deaf, nonspeaking NEC""",1
"""2353""","""Unc behav neo liver""",1
"""9895""","""Toxic effect venom""",1
"""E9051""","""Venomous spider bite""",1
"""0272""","""Pasteurellosis""",1
"""45377""","""Ch embl thorac vein NEC""",1
"""82002""","""Fx femur, midcervic-clos""",1
"""34710""","""Narclpsy w/o cat oth dis""",1
"""70700""","""Pressure ulcer, site NOS""",1
"""V0481""","""Vaccin for influenza""",1
"""81103""","""Fx scap, glen cav/nck-cl""",1
"""81003""","""Fx clavicl, acrom end-cl""",1
"""35571""","""Causalgia lower limb""",1
"""1469""","""Malig neo oropharynx NOS""",1
"""73311""","""Path fx humerus""",1
"""87365""","""Open wound of palate""",1
"""36800""","""Amblyopia NOS""",1
"""24901""","""Sec DM wo comp uncontrld""",1
"""0415""","""H. influenzae infect NOS""",1
"""1950""","""Mal neo head/face/neck""",1
"""3789""","""Eye movemnt disorder NOS""",1
"""37851""","""Partial third nerv palsy""",1
"""2218""","""Ben neo fem genital NEC""",1
